Fecha de Proceso,Operador,Estatus,P. Run,TIN,Folio TIN,Folio Logistica,Folio calidad,Cliente,Codigo cliente,Producto,Configuracion (Fito) prod,No de configuracion,Tipo de servicio,Dosis de proceso solicitada (kGy),Numero de tarima de TIN,Carrier,Etiqueta sistema,Etiqueta interna,Tarimas por TIN,Tratamiento,Dosis proceso,N° Lados,N° pases,kGy por pase,Factor K,Corriente (A),Velocidad UBC,Inicio carga conveyor,Fin descarga conveyor,Tiempo proceso,Desviaciones,Registro
11-ago-27,Operador_04,Completado,10278,TIN_000168,20168,40168,50168,Cliente_003,CLI003,Producto_005,Configuracion_001,30001,Fitosanitario 400 Gy,0.55,5,5,SYS_002429,TAG_002429,16,MODE_B - Config demo,0.55,2,1,0.55,0.025,8.0,0.364,1:05:00 p.m.,2:18:00 p.m.,01:13:00,,Operador_01
11-ago-27,Operador_03,Completado,10278,TIN_000168,20168,40168,50168,Cliente_003,CLI003,Producto_005,Configuracion_001,30001,Fitosanitario 400 Gy,0.55,6,6,SYS_002430,TAG_002430,16,MODE_B - Config demo,0.55,2,1,0.55,0.025,8.0,0.364,1:05:00 p.m.,2:18:00 p.m.,01:13:00,,Operador_05
11-ago-27,Operador_01,Completado,10278,TIN_000168,20168,40168,50168,Cliente_003,CLI003,Producto_005,Configuracion_001,30001,Fitosanitario 400 Gy,0.55,7,7,SYS_002431,TAG_002431,16,MODE_B - Config demo,0.55,2,1,0.55,0.025,8.0,0.364,1:05:00 p.m.,2:18:00 p.m.,01:13:00,,Operador_03
11-ago-27,Operador_05,Completado,10278,TIN_000168,20168,40168,50168,Cliente_003,CLI003,Producto_005,Configuracion_001,30001,Fitosanitario 400 Gy,0.55,8,8,SYS_002432,TAG_002432,16,MODE_B - Config demo,0.55,2,1,0.55,0.025,8.0,0.364,1:05:00 p.m.,2:18:00 p.m.,01:13:00,,Operador_05
11-ago-27,Operador_03,Completado,10278,TIN_000168,20168,40168,50168,Cliente_003,CLI003,Producto_005,Configuracion_001,30001,Fitosanitario 400 Gy,0.55,9,9,SYS_002433,TAG_002433,16,MODE_B - Config demo,0.55,2,1,0.55,0.025,8.0,0.364,1:05:00 p.m.,2:18:00 p.m.,01:13:00,,Operador_01
11-ago-27,Operador_05,Completado,10278,TIN_000168,20168,40168,50168,Cliente_003,CLI003,Producto_005,Configuracion_001,30001,Fitosanitario 400 Gy,0.55,10,10,SYS_002434,TAG_002434,16,MODE_B - Config demo,0.55,2,1,0.55,0.025,8.0,0.364,1:05:00 p.m.,2:18:00 p.m.,01:13:00,,Operador_01
11-ago-27,Operador_03,Completado,10278,TIN_000168,20168,40168,50168,Cliente_003,CLI003,Producto_005,Configuracion_001,30001,Fitosanitario 400 Gy,0.55,11,11,SYS_002435,TAG_002435,16,MODE_B - Config demo,0.55,2,1,0.55,0.025,8.0,0.364,1:05:00 p.m.,2:18:00 p.m.,01:13:00,,Operador_05
11-ago-27,Operador_01,Completado,10278,TIN_000168,20168,40168,50168,Cliente_003,CLI003,Producto_005,Configuracion_001,30001,Fitosanitario 400 Gy,0.55,12,12,SYS_002436,TAG_002436,16,MODE_B - Config demo,0.55,2,1,0.55,0.025,8.0,0.364,1:05:00 p.m.,2:18:00 p.m.,01:13:00,,Operador_03
11-ago-27,Operador_04,Completado,10278,TIN_000168,20168,40168,50168,Cliente_003,CLI003,Producto_005,Configuracion_001,30001,Fitosanitario 400 Gy,0.55,13,1,SYS_002437,TAG_002437,16,MODE_B - Config demo,0.55,2,1,0.55,0.025,8.0,0.364,1:05:00 p.m.,2:18:00 p.m.,01:13:00,,Operador_01
11-ago-27,Operador_03,Completado,10278,TIN_000168,20168,40168,50168,Cliente_003,CLI003,Producto_005,Configuracion_001,30001,Fitosanitario 400 Gy,0.55,14,2,SYS_002438,TAG_002438,16,MODE_B - Config demo,0.55,2,1,0.55,0.025,8.0,0.364,1:05:00 p.m.,2:18:00 p.m.,01:13:00,,Operador_01
11-ago-27,Operador_04,Completado,10278,TIN_000168,20168,40168,50168,Cliente_003,CLI003,Producto_005,Configuracion_001,30001,Fitosanitario 400 Gy,0.55,15,3,SYS_002439,TAG_002439,16,MODE_B - Config demo,0.55,2,1,0.55,0.025,8.0,0.364,1:05:00 p.m.,2:18:00 p.m.,01:13:00,,Operador_05
11-ago-27,Operador_02,Completado,10278,TIN_000168,20168,40168,50168,Cliente_003,CLI003,Producto_005,Configuracion_001,30001,Fitosanitario 400 Gy,0.55,16,4,SYS_002440,TAG_002440,16,MODE_B - Config demo,0.55,2,1,0.55,0.025,8.0,0.364,1:05:00 p.m.,2:18:00 p.m.,01:13:00,,Operador_02
24-ago-27,Operador_03,Completado,10279,TIN_000169,20169,40169,50169,Cliente_014,CLI014,Producto_005,Configuracion_002,30002,Fitosanitario 150 Gy,0.22,1,1,SYS_002441,TAG_002441,23,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,7:41:00 a.m.,9:18:00 a.m.,01:37:00,,Operador_01
24-ago-27,Operador_03,Completado,10279,TIN_000169,20169,40169,50169,Cliente_014,CLI014,Producto_005,Configuracion_002,30002,Fitosanitario 150 Gy,0.22,2,2,SYS_002442,TAG_002442,23,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,7:41:00 a.m.,9:18:00 a.m.,01:37:00,,Operador_02
24-ago-27,Operador_05,Completado,10279,TIN_000169,20169,40169,50169,Cliente_014,CLI014,Producto_005,Configuracion_002,30002,Fitosanitario 150 Gy,0.22,3,3,SYS_002443,TAG_002443,23,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,7:41:00 a.m.,9:18:00 a.m.,01:37:00,,Operador_04
24-ago-27,Operador_02,Completado,10279,TIN_000169,20169,40169,50169,Cliente_014,CLI014,Producto_005,Configuracion_002,30002,Fitosanitario 150 Gy,0.22,4,4,SYS_002444,TAG_002444,23,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,7:41:00 a.m.,9:18:00 a.m.,01:37:00,,Operador_02
24-ago-27,Operador_03,Completado,10279,TIN_000169,20169,40169,50169,Cliente_014,CLI014,Producto_005,Configuracion_002,30002,Fitosanitario 150 Gy,0.22,5,5,SYS_002445,TAG_002445,23,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,7:41:00 a.m.,9:18:00 a.m.,01:37:00,,Operador_05
24-ago-27,Operador_03,Completado,10279,TIN_000169,20169,40169,50169,Cliente_014,CLI014,Producto_005,Configuracion_002,30002,Fitosanitario 150 Gy,0.22,6,6,SYS_002446,TAG_002446,23,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,7:41:00 a.m.,9:18:00 a.m.,01:37:00,,Operador_03
24-ago-27,Operador_04,Completado,10279,TIN_000169,20169,40169,50169,Cliente_014,CLI014,Producto_005,Configuracion_002,30002,Fitosanitario 150 Gy,0.22,7,7,SYS_002447,TAG_002447,23,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,7:41:00 a.m.,9:18:00 a.m.,01:37:00,,Operador_02
24-ago-27,Operador_04,Completado,10279,TIN_000169,20169,40169,50169,Cliente_014,CLI014,Producto_005,Configuracion_002,30002,Fitosanitario 150 Gy,0.22,8,8,SYS_002448,TAG_002448,23,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,7:41:00 a.m.,9:18:00 a.m.,01:37:00,,Operador_02
24-ago-27,Operador_03,Completado,10279,TIN_000169,20169,40169,50169,Cliente_014,CLI014,Producto_005,Configuracion_002,30002,Fitosanitario 150 Gy,0.22,9,9,SYS_002449,TAG_002449,23,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,7:41:00 a.m.,9:18:00 a.m.,01:37:00,,Operador_04
24-ago-27,Operador_01,Completado,10279,TIN_000169,20169,40169,50169,Cliente_014,CLI014,Producto_005,Configuracion_002,30002,Fitosanitario 150 Gy,0.22,10,10,SYS_002450,TAG_002450,23,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,7:41:00 a.m.,9:18:00 a.m.,01:37:00,,Operador_04
24-ago-27,Operador_02,Completado,10279,TIN_000169,20169,40169,50169,Cliente_014,CLI014,Producto_005,Configuracion_002,30002,Fitosanitario 150 Gy,0.22,11,11,SYS_002451,TAG_002451,23,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,7:41:00 a.m.,9:18:00 a.m.,01:37:00,,Operador_01
24-ago-27,Operador_02,Completado,10279,TIN_000169,20169,40169,50169,Cliente_014,CLI014,Producto_005,Configuracion_002,30002,Fitosanitario 150 Gy,0.22,12,12,SYS_002452,TAG_002452,23,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,7:41:00 a.m.,9:18:00 a.m.,01:37:00,,Operador_04
24-ago-27,Operador_04,Completado,10279,TIN_000169,20169,40169,50169,Cliente_014,CLI014,Producto_005,Configuracion_002,30002,Fitosanitario 150 Gy,0.22,13,1,SYS_002453,TAG_002453,23,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,7:41:00 a.m.,9:18:00 a.m.,01:37:00,,Operador_02
24-ago-27,Operador_02,Completado,10279,TIN_000169,20169,40169,50169,Cliente_014,CLI014,Producto_005,Configuracion_002,30002,Fitosanitario 150 Gy,0.22,14,2,SYS_002454,TAG_002454,23,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,7:41:00 a.m.,9:18:00 a.m.,01:37:00,,Operador_05
24-ago-27,Operador_02,Completado,10279,TIN_000169,20169,40169,50169,Cliente_014,CLI014,Producto_005,Configuracion_002,30002,Fitosanitario 150 Gy,0.22,15,3,SYS_002455,TAG_002455,23,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,7:41:00 a.m.,9:18:00 a.m.,01:37:00,,Operador_02
24-ago-27,Operador_03,Completado,10279,TIN_000169,20169,40169,50169,Cliente_014,CLI014,Producto_005,Configuracion_002,30002,Fitosanitario 150 Gy,0.22,16,4,SYS_002456,TAG_002456,23,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,7:41:00 a.m.,9:18:00 a.m.,01:37:00,,Operador_04
24-ago-27,Operador_03,Completado,10279,TIN_000169,20169,40169,50169,Cliente_014,CLI014,Producto_005,Configuracion_002,30002,Fitosanitario 150 Gy,0.22,17,5,SYS_002457,TAG_002457,23,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,7:41:00 a.m.,9:18:00 a.m.,01:37:00,,Operador_03
24-ago-27,Operador_04,Completado,10279,TIN_000169,20169,40169,50169,Cliente_014,CLI014,Producto_005,Configuracion_002,30002,Fitosanitario 150 Gy,0.22,18,6,SYS_002458,TAG_002458,23,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,7:41:00 a.m.,9:18:00 a.m.,01:37:00,,Operador_05
24-ago-27,Operador_04,Completado,10279,TIN_000169,20169,40169,50169,Cliente_014,CLI014,Producto_005,Configuracion_002,30002,Fitosanitario 150 Gy,0.22,19,7,SYS_002459,TAG_002459,23,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,7:41:00 a.m.,9:18:00 a.m.,01:37:00,,Operador_03
24-ago-27,Operador_04,Completado,10279,TIN_000169,20169,40169,50169,Cliente_014,CLI014,Producto_005,Configuracion_002,30002,Fitosanitario 150 Gy,0.22,20,8,SYS_002460,TAG_002460,23,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,7:41:00 a.m.,9:18:00 a.m.,01:37:00,,Operador_04
24-ago-27,Operador_02,Completado,10279,TIN_000169,20169,40169,50169,Cliente_014,CLI014,Producto_005,Configuracion_002,30002,Fitosanitario 150 Gy,0.22,21,9,SYS_002461,TAG_002461,23,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,7:41:00 a.m.,9:18:00 a.m.,01:37:00,,Operador_04
24-ago-27,Operador_04,Completado,10279,TIN_000169,20169,40169,50169,Cliente_014,CLI014,Producto_005,Configuracion_002,30002,Fitosanitario 150 Gy,0.22,22,10,SYS_002462,TAG_002462,23,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,7:41:00 a.m.,9:18:00 a.m.,01:37:00,,Operador_02
24-ago-27,Operador_02,Completado,10279,TIN_000169,20169,40169,50169,Cliente_014,CLI014,Producto_005,Configuracion_002,30002,Fitosanitario 150 Gy,0.22,23,11,SYS_002463,TAG_002463,23,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,7:41:00 a.m.,9:18:00 a.m.,01:37:00,,Operador_04
17-ago-27,Operador_04,Completado,10280,TIN_000170,20170,40170,50170,Cliente_003,CLI003,Producto_002,Configuracion_003,30003,Desbacterizacion (Chiles secos),1.0,1,1,SYS_002464,TAG_002464,14,MODE_B - Config demo,0.5,2,2,0.5,0.025,8.0,0.4,2:30:00 p.m.,3:41:00 p.m.,01:11:00,,Operador_02
17-ago-27,Operador_02,Completado,10280,TIN_000170,20170,40170,50170,Cliente_003,CLI003,Producto_002,Configuracion_003,30003,Desbacterizacion (Chiles secos),1.0,2,2,SYS_002465,TAG_002465,14,MODE_B - Config demo,0.5,2,2,0.5,0.025,8.0,0.4,2:30:00 p.m.,3:41:00 p.m.,01:11:00,,Operador_02
17-ago-27,Operador_02,Completado,10280,TIN_000170,20170,40170,50170,Cliente_003,CLI003,Producto_002,Configuracion_003,30003,Desbacterizacion (Chiles secos),1.0,3,3,SYS_002466,TAG_002466,14,MODE_B - Config demo,0.5,2,2,0.5,0.025,8.0,0.4,2:30:00 p.m.,3:41:00 p.m.,01:11:00,,Operador_03
17-ago-27,Operador_02,Completado,10280,TIN_000170,20170,40170,50170,Cliente_003,CLI003,Producto_002,Configuracion_003,30003,Desbacterizacion (Chiles secos),1.0,4,4,SYS_002467,TAG_002467,14,MODE_B - Config demo,0.5,2,2,0.5,0.025,8.0,0.4,2:30:00 p.m.,3:41:00 p.m.,01:11:00,,Operador_04
17-ago-27,Operador_01,Completado,10280,TIN_000170,20170,40170,50170,Cliente_003,CLI003,Producto_002,Configuracion_003,30003,Desbacterizacion (Chiles secos),1.0,5,5,SYS_002468,TAG_002468,14,MODE_B - Config demo,0.5,2,2,0.5,0.025,8.0,0.4,2:30:00 p.m.,3:41:00 p.m.,01:11:00,,Operador_04
17-ago-27,Operador_01,Completado,10280,TIN_000170,20170,40170,50170,Cliente_003,CLI003,Producto_002,Configuracion_003,30003,Desbacterizacion (Chiles secos),1.0,6,6,SYS_002469,TAG_002469,14,MODE_B - Config demo,0.5,2,2,0.5,0.025,8.0,0.4,2:30:00 p.m.,3:41:00 p.m.,01:11:00,,Operador_02
17-ago-27,Operador_05,Completado,10280,TIN_000170,20170,40170,50170,Cliente_003,CLI003,Producto_002,Configuracion_003,30003,Desbacterizacion (Chiles secos),1.0,7,7,SYS_002470,TAG_002470,14,MODE_B - Config demo,0.5,2,2,0.5,0.025,8.0,0.4,2:30:00 p.m.,3:41:00 p.m.,01:11:00,,Operador_04
17-ago-27,Operador_05,Completado,10280,TIN_000170,20170,40170,50170,Cliente_003,CLI003,Producto_002,Configuracion_003,30003,Desbacterizacion (Chiles secos),1.0,8,8,SYS_002471,TAG_002471,14,MODE_B - Config demo,0.5,2,2,0.5,0.025,8.0,0.4,2:30:00 p.m.,3:41:00 p.m.,01:11:00,,Operador_03
17-ago-27,Operador_01,Completado,10280,TIN_000170,20170,40170,50170,Cliente_003,CLI003,Producto_002,Configuracion_003,30003,Desbacterizacion (Chiles secos),1.0,9,9,SYS_002472,TAG_002472,14,MODE_B - Config demo,0.5,2,2,0.5,0.025,8.0,0.4,2:30:00 p.m.,3:41:00 p.m.,01:11:00,,Operador_05
17-ago-27,Operador_04,Completado,10280,TIN_000170,20170,40170,50170,Cliente_003,CLI003,Producto_002,Configuracion_003,30003,Desbacterizacion (Chiles secos),1.0,10,10,SYS_002473,TAG_002473,14,MODE_B - Config demo,0.5,2,2,0.5,0.025,8.0,0.4,2:30:00 p.m.,3:41:00 p.m.,01:11:00,,Operador_03
17-ago-27,Operador_04,Completado,10280,TIN_000170,20170,40170,50170,Cliente_003,CLI003,Producto_002,Configuracion_003,30003,Desbacterizacion (Chiles secos),1.0,11,11,SYS_002474,TAG_002474,14,MODE_B - Config demo,0.5,2,2,0.5,0.025,8.0,0.4,2:30:00 p.m.,3:41:00 p.m.,01:11:00,,Operador_02
17-ago-27,Operador_04,Completado,10280,TIN_000170,20170,40170,50170,Cliente_003,CLI003,Producto_002,Configuracion_003,30003,Desbacterizacion (Chiles secos),1.0,12,12,SYS_002475,TAG_002475,14,MODE_B - Config demo,0.5,2,2,0.5,0.025,8.0,0.4,2:30:00 p.m.,3:41:00 p.m.,01:11:00,,Operador_04
17-ago-27,Operador_01,Completado,10280,TIN_000170,20170,40170,50170,Cliente_003,CLI003,Producto_002,Configuracion_003,30003,Desbacterizacion (Chiles secos),1.0,13,1,SYS_002476,TAG_002476,14,MODE_B - Config demo,0.5,2,2,0.5,0.025,8.0,0.4,2:30:00 p.m.,3:41:00 p.m.,01:11:00,,Operador_01
17-ago-27,Operador_05,Completado,10280,TIN_000170,20170,40170,50170,Cliente_003,CLI003,Producto_002,Configuracion_003,30003,Desbacterizacion (Chiles secos),1.0,14,2,SYS_002477,TAG_002477,14,MODE_B - Config demo,0.5,2,2,0.5,0.025,8.0,0.4,2:30:00 p.m.,3:41:00 p.m.,01:11:00,,Operador_04
02-ago-27,Operador_04,Completado,10281,TIN_000171,20171,40171,50171,Cliente_001,CLI001,Producto_003,Configuracion_004,30004,Fitosanitario 400 Gy,0.55,1,1,SYS_002478,TAG_002478,9,MODE_A - Config demo,0.55,2,1,0.55,2.5,2.4,10.909,7:29:00 a.m.,8:33:00 a.m.,01:04:00,,Operador_01
02-ago-27,Operador_01,Completado,10281,TIN_000171,20171,40171,50171,Cliente_001,CLI001,Producto_003,Configuracion_004,30004,Fitosanitario 400 Gy,0.55,2,2,SYS_002479,TAG_002479,9,MODE_A - Config demo,0.55,2,1,0.55,2.5,2.4,10.909,7:29:00 a.m.,8:33:00 a.m.,01:04:00,,Operador_01
02-ago-27,Operador_05,Completado,10281,TIN_000171,20171,40171,50171,Cliente_001,CLI001,Producto_003,Configuracion_004,30004,Fitosanitario 400 Gy,0.55,3,3,SYS_002480,TAG_002480,9,MODE_A - Config demo,0.55,2,1,0.55,2.5,2.4,10.909,7:29:00 a.m.,8:33:00 a.m.,01:04:00,,Operador_03
02-ago-27,Operador_02,Completado,10281,TIN_000171,20171,40171,50171,Cliente_001,CLI001,Producto_003,Configuracion_004,30004,Fitosanitario 400 Gy,0.55,4,4,SYS_002481,TAG_002481,9,MODE_A - Config demo,0.55,2,1,0.55,2.5,2.4,10.909,7:29:00 a.m.,8:33:00 a.m.,01:04:00,,Operador_01
02-ago-27,Operador_05,Completado,10281,TIN_000171,20171,40171,50171,Cliente_001,CLI001,Producto_003,Configuracion_004,30004,Fitosanitario 400 Gy,0.55,5,5,SYS_002482,TAG_002482,9,MODE_A - Config demo,0.55,2,1,0.55,2.5,2.4,10.909,7:29:00 a.m.,8:33:00 a.m.,01:04:00,,Operador_04
02-ago-27,Operador_01,Completado,10281,TIN_000171,20171,40171,50171,Cliente_001,CLI001,Producto_003,Configuracion_004,30004,Fitosanitario 400 Gy,0.55,6,6,SYS_002483,TAG_002483,9,MODE_A - Config demo,0.55,2,1,0.55,2.5,2.4,10.909,7:29:00 a.m.,8:33:00 a.m.,01:04:00,,Operador_03
02-ago-27,Operador_05,Completado,10281,TIN_000171,20171,40171,50171,Cliente_001,CLI001,Producto_003,Configuracion_004,30004,Fitosanitario 400 Gy,0.55,7,7,SYS_002484,TAG_002484,9,MODE_A - Config demo,0.55,2,1,0.55,2.5,2.4,10.909,7:29:00 a.m.,8:33:00 a.m.,01:04:00,,Operador_02
02-ago-27,Operador_04,Completado,10281,TIN_000171,20171,40171,50171,Cliente_001,CLI001,Producto_003,Configuracion_004,30004,Fitosanitario 400 Gy,0.55,8,8,SYS_002485,TAG_002485,9,MODE_A - Config demo,0.55,2,1,0.55,2.5,2.4,10.909,7:29:00 a.m.,8:33:00 a.m.,01:04:00,,Operador_02
02-ago-27,Operador_01,Completado,10281,TIN_000171,20171,40171,50171,Cliente_001,CLI001,Producto_003,Configuracion_004,30004,Fitosanitario 400 Gy,0.55,9,9,SYS_002486,TAG_002486,9,MODE_A - Config demo,0.55,2,1,0.55,2.5,2.4,10.909,7:29:00 a.m.,8:33:00 a.m.,01:04:00,,Operador_02
30-ago-27,Operador_03,Completado,10282,TIN_000172,20172,40172,50172,Cliente_001,CLI001,Producto_006,Configuracion_005,30005,Fitosanitario 150 Gy,0.28,1,1,SYS_002487,TAG_002487,24,MODE_A - Config demo,0.28,2,1,0.28,2.5,2.4,21.429,4:00:00 p.m.,5:41:00 p.m.,01:41:00,,Operador_02
30-ago-27,Operador_02,Completado,10282,TIN_000172,20172,40172,50172,Cliente_001,CLI001,Producto_006,Configuracion_005,30005,Fitosanitario 150 Gy,0.28,2,2,SYS_002488,TAG_002488,24,MODE_A - Config demo,0.28,2,1,0.28,2.5,2.4,21.429,4:00:00 p.m.,5:41:00 p.m.,01:41:00,,Operador_01
30-ago-27,Operador_05,Completado,10282,TIN_000172,20172,40172,50172,Cliente_001,CLI001,Producto_006,Configuracion_005,30005,Fitosanitario 150 Gy,0.28,3,3,SYS_002489,TAG_002489,24,MODE_A - Config demo,0.28,2,1,0.28,2.5,2.4,21.429,4:00:00 p.m.,5:41:00 p.m.,01:41:00,,Operador_01
30-ago-27,Operador_05,Completado,10282,TIN_000172,20172,40172,50172,Cliente_001,CLI001,Producto_006,Configuracion_005,30005,Fitosanitario 150 Gy,0.28,4,4,SYS_002490,TAG_002490,24,MODE_A - Config demo,0.28,2,1,0.28,2.5,2.4,21.429,4:00:00 p.m.,5:41:00 p.m.,01:41:00,,Operador_02
30-ago-27,Operador_05,Completado,10282,TIN_000172,20172,40172,50172,Cliente_001,CLI001,Producto_006,Configuracion_005,30005,Fitosanitario 150 Gy,0.28,5,5,SYS_002491,TAG_002491,24,MODE_A - Config demo,0.28,2,1,0.28,2.5,2.4,21.429,4:00:00 p.m.,5:41:00 p.m.,01:41:00,,Operador_01
30-ago-27,Operador_03,Completado,10282,TIN_000172,20172,40172,50172,Cliente_001,CLI001,Producto_006,Configuracion_005,30005,Fitosanitario 150 Gy,0.28,6,6,SYS_002492,TAG_002492,24,MODE_A - Config demo,0.28,2,1,0.28,2.5,2.4,21.429,4:00:00 p.m.,5:41:00 p.m.,01:41:00,,Operador_01
30-ago-27,Operador_01,Completado,10282,TIN_000172,20172,40172,50172,Cliente_001,CLI001,Producto_006,Configuracion_005,30005,Fitosanitario 150 Gy,0.28,7,7,SYS_002493,TAG_002493,24,MODE_A - Config demo,0.28,2,1,0.28,2.5,2.4,21.429,4:00:00 p.m.,5:41:00 p.m.,01:41:00,,Operador_02
30-ago-27,Operador_04,Completado,10282,TIN_000172,20172,40172,50172,Cliente_001,CLI001,Producto_006,Configuracion_005,30005,Fitosanitario 150 Gy,0.28,8,8,SYS_002494,TAG_002494,24,MODE_A - Config demo,0.28,2,1,0.28,2.5,2.4,21.429,4:00:00 p.m.,5:41:00 p.m.,01:41:00,,Operador_05
30-ago-27,Operador_01,Completado,10282,TIN_000172,20172,40172,50172,Cliente_001,CLI001,Producto_006,Configuracion_005,30005,Fitosanitario 150 Gy,0.28,9,9,SYS_002495,TAG_002495,24,MODE_A - Config demo,0.28,2,1,0.28,2.5,2.4,21.429,4:00:00 p.m.,5:41:00 p.m.,01:41:00,,Operador_04
30-ago-27,Operador_05,Completado,10282,TIN_000172,20172,40172,50172,Cliente_001,CLI001,Producto_006,Configuracion_005,30005,Fitosanitario 150 Gy,0.28,10,10,SYS_002496,TAG_002496,24,MODE_A - Config demo,0.28,2,1,0.28,2.5,2.4,21.429,4:00:00 p.m.,5:41:00 p.m.,01:41:00,,Operador_05
30-ago-27,Operador_02,Completado,10282,TIN_000172,20172,40172,50172,Cliente_001,CLI001,Producto_006,Configuracion_005,30005,Fitosanitario 150 Gy,0.28,11,11,SYS_002497,TAG_002497,24,MODE_A - Config demo,0.28,2,1,0.28,2.5,2.4,21.429,4:00:00 p.m.,5:41:00 p.m.,01:41:00,,Operador_01
30-ago-27,Operador_05,Completado,10282,TIN_000172,20172,40172,50172,Cliente_001,CLI001,Producto_006,Configuracion_005,30005,Fitosanitario 150 Gy,0.28,12,12,SYS_002498,TAG_002498,24,MODE_A - Config demo,0.28,2,1,0.28,2.5,2.4,21.429,4:00:00 p.m.,5:41:00 p.m.,01:41:00,,Operador_05
30-ago-27,Operador_02,Completado,10282,TIN_000172,20172,40172,50172,Cliente_001,CLI001,Producto_006,Configuracion_005,30005,Fitosanitario 150 Gy,0.28,13,1,SYS_002499,TAG_002499,24,MODE_A - Config demo,0.28,2,1,0.28,2.5,2.4,21.429,4:00:00 p.m.,5:41:00 p.m.,01:41:00,,Operador_01
30-ago-27,Operador_03,Completado,10282,TIN_000172,20172,40172,50172,Cliente_001,CLI001,Producto_006,Configuracion_005,30005,Fitosanitario 150 Gy,0.28,14,2,SYS_002500,TAG_002500,24,MODE_A - Config demo,0.28,2,1,0.28,2.5,2.4,21.429,4:00:00 p.m.,5:41:00 p.m.,01:41:00,,Operador_02
30-ago-27,Operador_03,Completado,10282,TIN_000172,20172,40172,50172,Cliente_001,CLI001,Producto_006,Configuracion_005,30005,Fitosanitario 150 Gy,0.28,15,3,SYS_002501,TAG_002501,24,MODE_A - Config demo,0.28,2,1,0.28,2.5,2.4,21.429,4:00:00 p.m.,5:41:00 p.m.,01:41:00,,Operador_01
30-ago-27,Operador_05,Completado,10282,TIN_000172,20172,40172,50172,Cliente_001,CLI001,Producto_006,Configuracion_005,30005,Fitosanitario 150 Gy,0.28,16,4,SYS_002502,TAG_002502,24,MODE_A - Config demo,0.28,2,1,0.28,2.5,2.4,21.429,4:00:00 p.m.,5:41:00 p.m.,01:41:00,,Operador_03
30-ago-27,Operador_01,Completado,10282,TIN_000172,20172,40172,50172,Cliente_001,CLI001,Producto_006,Configuracion_005,30005,Fitosanitario 150 Gy,0.28,17,5,SYS_002503,TAG_002503,24,MODE_A - Config demo,0.28,2,1,0.28,2.5,2.4,21.429,4:00:00 p.m.,5:41:00 p.m.,01:41:00,,Operador_02
30-ago-27,Operador_04,Completado,10282,TIN_000172,20172,40172,50172,Cliente_001,CLI001,Producto_006,Configuracion_005,30005,Fitosanitario 150 Gy,0.28,18,6,SYS_002504,TAG_002504,24,MODE_A - Config demo,0.28,2,1,0.28,2.5,2.4,21.429,4:00:00 p.m.,5:41:00 p.m.,01:41:00,,Operador_04
30-ago-27,Operador_01,Completado,10282,TIN_000172,20172,40172,50172,Cliente_001,CLI001,Producto_006,Configuracion_005,30005,Fitosanitario 150 Gy,0.28,19,7,SYS_002505,TAG_002505,24,MODE_A - Config demo,0.28,2,1,0.28,2.5,2.4,21.429,4:00:00 p.m.,5:41:00 p.m.,01:41:00,,Operador_04
30-ago-27,Operador_05,Completado,10282,TIN_000172,20172,40172,50172,Cliente_001,CLI001,Producto_006,Configuracion_005,30005,Fitosanitario 150 Gy,0.28,20,8,SYS_002506,TAG_002506,24,MODE_A - Config demo,0.28,2,1,0.28,2.5,2.4,21.429,4:00:00 p.m.,5:41:00 p.m.,01:41:00,,Operador_02
30-ago-27,Operador_04,Completado,10282,TIN_000172,20172,40172,50172,Cliente_001,CLI001,Producto_006,Configuracion_005,30005,Fitosanitario 150 Gy,0.28,21,9,SYS_002507,TAG_002507,24,MODE_A - Config demo,0.28,2,1,0.28,2.5,2.4,21.429,4:00:00 p.m.,5:41:00 p.m.,01:41:00,,Operador_04
